,Unnamed: 0,#Id,age,age_68L,age_68U,age_95L,age_95U,mass,mass_68L,mass_68U,mass_95L,mass_95U,logg,logg_68L,logg_68U,logg_95L,logg_95U,rad,rad_68L,rad_68U,rad_95L,rad_95U,logrho,logrho_68L,logrho_68U,logrho_95L,logrho_95U,mbol,mbol_68L,mbol_68U,mbol_95L,mbol_95U,Kepler,Kepler_68L,Kepler_68U,Kepler_95L,Kepler_95U,g,g_68L,g_68U,g_95L,g_95U,r,r_68L,r_68U,r_95L,r_95U,i,i_68L,i_68U,i_95L,i_95U,z,z_68L,z_68U,z_95L,z_95U,DDO51_finf,DDO51_finf_68L,DDO51_finf_68U,DDO51_finf_95L,DDO51_finf_95U,M_j,J_68L,J_68U,J_95L,J_95U,M_h,H_68L,H_68U,H_95L,H_95U,M_ks,Ks_68L,Ks_68U,Ks_95L,Ks_95U,W1,W1_68L,W1_68U,W1_95L,W1_95U,W2,W2_68L,W2_68U,W2_95L,W2_95U,W3,W3_68L,W3_68U,W3_95L,W3_95U,W4,W4_68L,W4_68U,W4_95L,W4_95U,Av,Av_68L,Av_68U,Av_95L,Av_95U,mu0,mu0_68L,mu0_68U,mu0_95L,mu0_95U,dist,dist_68L,dist_68U,dist_95L,dist_95U,nfil,fils,nmx,nmx_err,dnu,dnu_err,Teff,Teff_err,Glat,Glon,feh,feh_err,alpha,m_seismo,logAge,B,BDnu,Bnumax,Nseismo,S,SDnu,Snumax,Y,YDnu,Ynumax,e_BDnu,e_Bnumax,e_SDnu,e_Snumax,e_YDnu,e_Ynumax,Z,Aks,Ks,Aj,J,Ah,H,L,logL,logT,sig_M,est_type
708,,212736070,8.8557,4.8412,15.5109,2.7508,25.8081,0.9036,0.7703,1.0692,0.6718,1.2678,2.6518,2.639,2.6646,2.6279,2.6766,7.2765,6.7613,7.8709,6.365,8.5237,-2.6487,-2.6807,-2.619,-2.7134,-2.5959,1.044,0.8499,1.2323,0.6646,1.3966,1.1099,0.9098,1.3047,0.7193,1.4764,1.7095,1.4969,1.9231,1.304,2.1198,1.0557,0.8552,1.2498,0.664,1.4208,0.8314,0.6358,1.0202,0.4479,1.1844,0.7181,0.5264,0.9025,0.3407,1.0619,1.4436,1.235,1.6518,1.0429,1.843,-0.3041,-0.4896,-0.1272,-0.6724,0.0224,-0.7975,-0.9763,-0.6291,-1.1549,-0.4896,-0.8641,-1.0416,-0.6968,-1.2197,-0.5583,-0.8979,-1.0747,-0.7315,-1.2516,-0.5937,-0.8727,-1.0493,-0.7044,-1.2247,-0.5635,-0.9346,-1.1105,-0.7685,-1.2872,-0.631,-0.9517,-1.1275,-0.7854,-1.3034,-0.6476,0.3645,0.1539,0.5749,-0.0496,0.7747,11.3259,11.1991,11.4566,11.0761,11.5868,1841.5457,1737.0643,1955.7956,1641.399,2076.5955,6,griJHKs,56.91,1.6164,5.963,0.2388,4758,100,53.681,322.904,-1.229,0.2,-99.9,1.230369573,9.9472228957,1,5.963,56.91,2,0,-99.9,-99.9,1,5.91,56.5,0.093,1.27,-99.9,-99.9,0.22,1.0,1.5079545328,0.041553,10.503353,0.102789,11.124589,0.069255,10.597655,9.35792904281e+27,1.38820781869,3.6774244377,0.243917076073,RGB
709,,212736453,3.2823,1.9929,5.6892,1.2645,10.0117,1.2243,1.044,1.4228,0.8922,1.6373,2.8838,2.8731,2.8945,2.8628,2.9045,6.4851,6.0226,6.9559,5.6065,7.4328,-2.3665,-2.395,-2.3371,-2.4237,-2.3099,1.2322,1.0514,1.4209,0.8763,1.6107,1.2781,1.0918,1.4743,0.9116,1.6722,1.8644,1.6603,2.079,1.4582,2.3016,1.2195,1.0335,1.4156,0.8539,1.6132,1.0094,0.8292,1.1999,0.6555,1.3901,0.9081,0.7323,1.0936,0.5633,1.2786,1.6069,1.4081,1.8167,1.2127,2.0343,-0.1001,-0.269,0.0775,-0.4295,0.2531,-0.5735,-0.7343,-0.4041,-0.8866,-0.2385,-0.6372,-0.7972,-0.4693,-0.9481,-0.3049,-0.668,-0.827,-0.5007,-0.9778,-0.3372,-0.6375,-0.7978,-0.4696,-0.9492,-0.3045,-0.701,-0.8598,-0.5342,-1.0094,-0.3715,-0.7159,-0.8745,-0.5496,-1.0244,-0.3867,0.2885,0.0925,0.4819,-0.1066,0.6739,11.771,11.6507,11.8867,11.5237,12.0035,2260.4308,2138.6106,2384.2341,2017.1892,2515.9936,6,griJHKs,94.9,2.118,8.56,0.3023,4966,100,53.502,323.876,-0.838,0.2,-99.9,1.4325376928,9.5161782728,1,8.56,94.9,2,0,-99.9,-99.9,1,8.68,95.3,0.114,1.81,-99.9,-99.9,0.28,1.1,1.8405677409,0.032889,11.166689,0.081357,11.752257,0.054815,11.252315,8.8205800369e+27,1.36252521595,3.69600671522,0.231927596461,RGB
710,,212736472,7.9242,3.969,16.037,2.1861,26.7524,0.9795,0.8092,1.1961,0.701,1.4365,2.6641,2.6487,2.6798,2.6357,2.6948,7.4722,6.8538,8.1783,6.4322,8.8903,-2.6479,-2.6825,-2.6148,-2.7164,-2.5899,1.0975,0.8704,1.325,0.6651,1.4923,1.1773,0.9399,1.4184,0.727,1.5972,1.853,1.5979,2.121,1.3738,2.3256,1.1159,0.878,1.3568,0.6639,1.5351,0.8773,0.6463,1.1093,0.4373,1.2806,0.753,0.5269,0.9778,0.3223,1.1433,1.5741,1.3219,1.8401,1.0994,2.0445,-0.3009,-0.518,-0.088,-0.7162,0.0677,-0.8236,-1.0302,-0.6238,-1.2203,-0.4776,-0.8964,-1.1017,-0.6985,-1.29,-0.5539,-0.9313,-1.1359,-0.7342,-1.324,-0.5905,-0.8833,-1.0881,-0.6847,-1.2759,-0.5391,-0.9645,-1.1682,-0.7682,-1.3557,-0.6244,-0.9777,-1.1811,-0.7814,-1.3678,-0.6376,0.2931,0.0367,0.5438,-0.2002,0.782,11.783,11.6289,11.9406,11.4765,12.0916,2272.974,2117.3037,2444.0762,1973.8018,2620.1686,6,griJHKs,59.84,2.0366,5.987,0.2466,4673,100,53.788,322.396,-0.857,0.2,-99.9,1.3700101983,9.8989554282,1,5.987,59.84,2,0,-99.9,-99.9,1,5.95,59.8,0.089,1.26,-99.9,-99.9,0.23,1.6,1.8574485475,0.0334134,10.9200134,0.0826542,11.5647542,0.055689,11.015089,9.18157167894e+27,1.37994509992,3.66959578102,0.285153467452,RGB
711,,212736873,8.9351,5.6005,19.5285,3.7419,33.1495,0.9318,0.7663,1.0538,0.6417,1.1946,2.3733,2.3586,2.3917,2.3448,2.4095,10.2364,9.2754,10.6466,8.4633,11.2641,-3.075,-3.0896,-3.0347,-3.1113,-2.9855,0.3513,0.2483,0.6696,0.1021,0.9232,0.4111,0.3,0.7747,0.1514,1.0383,1.0731,0.9265,1.4757,0.7637,1.7628,0.3468,0.2383,0.7169,0.0906,0.9806,0.1201,0.0178,0.4609,-0.1269,0.7188,0.0052,-0.0917,0.3228,-0.2343,0.5759,0.7885,0.6507,1.1839,0.4925,1.4684,-1.0333,-1.1212,-0.7485,-1.258,-0.5035,-1.5315,-1.6155,-1.2852,-1.7461,-1.0599,-1.6013,-1.685,-1.36,-1.8138,-1.1368,-1.6355,-1.7194,-1.3963,-1.8472,-1.1746,-1.5867,-1.6708,-1.3462,-1.8042,-1.1283,-1.6679,-1.7508,-1.4309,-1.8803,-1.2121,-1.6797,-1.7636,-1.4436,-1.8927,-1.2267,0.1564,0.0502,0.2604,-0.0873,0.3887,10.6034,10.5396,10.6547,10.4427,10.7077,1320.3034,1282.0963,1351.9002,1226.1368,1385.2749,6,griJHKs,29.92,1.2448,4.046,0.1966,4834,100,54.515,317.969,-0.655,0.2,-99.9,0.8638406351,9.9510994174,1,4.046,29.92,2,0,-99.9,-99.9,1,4.1,29.8,0.079,0.86,-99.9,-99.9,0.18,0.9,1.1002226595,0.0178296,9.0199296,0.0441048,9.6142048,0.029716,9.101616,1.97314049705e+28,1.71218608109,3.68430664607,0.255404346087,RC
712,,212737156,7.5397,2.7862,15.3906,1.7972,28.1835,0.944,0.7666,1.2576,0.6508,1.4602,2.4628,2.4445,2.4807,2.4275,2.497,9.2442,8.4465,10.5959,7.8738,11.2303,-2.9429,-2.9894,-2.9097,-3.0212,-2.8823,0.5663,0.1738,0.7969,-0.0065,0.9765,0.6423,0.226,0.8814,0.0314,1.0679,1.2585,0.8231,1.5185,0.5789,1.7247,0.589,0.1686,0.8277,-0.0249,1.0139,0.356,-0.047,0.5879,-0.2263,0.7686,0.2359,-0.1526,0.4629,-0.322,0.6395,0.9848,0.5558,1.2388,0.3289,1.44,-0.7962,-1.1622,-0.5786,-1.3169,-0.4101,-1.3021,-1.6368,-1.095,-1.7769,-0.9346,-1.3707,-1.7002,-1.1653,-1.8385,-1.0061,-1.4058,-1.7323,-1.201,-1.8686,-1.0424,-1.3805,-1.7086,-1.1737,-1.8449,-1.0131,-1.4441,-1.7684,-1.2398,-1.9037,-1.0814,-1.4616,-1.7849,-1.2571,-1.9196,-1.0984,0.2339,-0.0156,0.4885,-0.2866,0.8301,13.2418,13.0966,13.3985,12.9563,13.6641,4449.9986,4162.1618,4782.9212,3901.7786,5405.3919,6,griJHKs,36.52,1.4469,4.406,0.1537,4912,100,53.627,323.344,-1.07,0.2,-99.9,1.1441798074,9.8773540659,1,4.406,36.52,1,0,-99.9,-99.9,0,-99.9,-99.9,0.082,0.94,-99.9,-99.9,-99.9,-99.9,3.6031150543,0.0266646,11.8977646,0.0659598,12.5115598,0.044441,11.984141,1.71557231048e+28,1.65143709896,3.69125835813,0.388277490978,RGB
713,,212737619,14.0422,5.1736,28.5535,3.2444,37.0242,0.8195,0.6697,1.0827,0.6188,1.2533,2.3945,2.372,2.4167,2.3529,2.4377,9.3307,8.4849,10.6385,8.1118,11.1835,-3.0178,-3.0717,-2.9715,-3.094,-2.9383,0.6772,0.2696,0.9125,0.1256,1.0148,0.7789,0.3281,1.0242,0.175,1.1337,1.4717,0.9756,1.7388,0.7887,1.8738,0.7213,0.265,0.9665,0.114,1.0751,0.4681,0.0395,0.7069,-0.1038,0.8103,0.3318,-0.0746,0.5658,-0.2112,0.6664,1.1814,0.6947,1.4459,0.5168,1.5805,-0.7378,-1.1124,-0.5113,-1.2368,-0.4156,-1.2825,-1.6129,-1.066,-1.7276,-0.9719,-1.3582,-1.6832,-1.1428,-1.7962,-1.0484,-1.3951,-1.7174,-1.1804,-1.8293,-1.0855,-1.348,-1.6688,-1.1337,-1.7852,-1.0393,-1.4312,-1.7503,-1.2175,-1.8625,-1.1225,-1.4453,-1.7619,-1.2321,-1.875,-1.1373,0.3729,-0.0475,0.9434,-0.5109,1.3575,8.6762,8.5115,9.118,8.3937,9.2729,543.5559,503.8537,666.1906,477.2398,715.4545,4,rJHKs,31.39,1.7545,4.155,0.2021,4786,100,54.145,320.545,-0.74,0.2,-99.9,0.8835706526,10.1474351543,1,4.155,31.39,2,0,-99.9,-99.9,1,4.16,30.9,0.092,0.91,-99.9,-99.9,0.18,1.5,0.4667511457,0.0425106,7.3605106,0.1051578,8.0435578,0.070851,7.464551,1.57527419669e+28,1.61438423013,3.67997269428,0.389900192357,RGB
714,,212740875,8.1632,4.0466,15.681,2.0684,28.0484,0.9249,0.7665,1.1255,0.654,1.3738,2.6046,2.5861,2.6228,2.5686,2.6403,7.776,7.1746,8.4675,6.7085,9.2389,-2.7252,-2.7561,-2.6962,-2.7884,-2.6705,0.9102,0.6924,1.1163,0.4678,1.2894,0.9782,0.7533,1.1915,0.522,1.3718,1.583,1.3404,1.8147,1.0914,2.0144,0.924,0.699,1.1374,0.4683,1.3174,0.6977,0.479,0.9049,0.2546,1.0795,0.5828,0.3692,0.7852,0.1499,0.9555,1.3148,1.0779,1.5413,0.8349,1.7363,-0.4419,-0.6473,-0.2477,-0.8582,-0.0852,-0.9384,-1.1341,-0.7534,-1.3348,-0.5991,-1.0053,-1.1996,-0.8218,-1.3988,-0.6692,-1.0395,-1.2327,-0.8568,-1.4307,-0.7044,-1.0138,-1.2086,-0.8298,-1.4087,-0.6755,-1.0764,-1.2692,-0.8942,-1.4671,-0.7421,-1.0936,-1.2863,-0.9115,-1.4843,-0.759,0.2172,-0.0084,0.4448,-0.2233,0.6673,11.64,11.502,11.7811,11.3673,11.922,2128.1282,1997.1253,2270.9883,1876.961,2423.3099,6,griJHKs,50.6,2.0809,5.644,0.1924,4968,100,55.182,313.116,-0.99,0.2,-99.9,1.149657078,9.9118604369,1,5.644,50.6,2,0,-99.9,-99.9,1,5.55,52.4,0.09,1.2,-99.9,-99.9,0.17,1.7,1.7714181847,0.0247608,10.6594608,0.0612504,11.2593504,0.041268,10.742868,1.27021074479e+28,1.52090385304,3.69618158717,0.26725407387,RGB
715,,212742854,8.878,3.657,18.9616,1.7212,31.914,0.9056,0.7316,1.1643,0.6351,1.4666,2.6786,2.6649,2.692,2.6526,2.7052,7.0673,6.3823,7.9687,5.9776,8.9137,-2.6098,-2.6594,-2.5672,-2.7075,-2.5373,1.1091,0.81,1.3659,0.5394,1.5332,1.1743,0.8664,1.4391,0.5889,1.6132,1.7768,1.4513,2.0607,1.161,2.2597,1.1195,0.8113,1.3841,0.5331,1.5575,0.8954,0.5946,1.1534,0.3219,1.3212,0.7823,0.4873,1.035,0.2191,1.1986,1.5108,1.1908,1.7895,0.9046,1.9831,-0.2405,-0.5261,0.003,-0.7875,0.159,-0.7343,-1.0083,-0.5013,-1.2617,-0.3529,-0.801,-1.0731,-0.5698,-1.3251,-0.4221,-0.8347,-1.1057,-0.6043,-1.3568,-0.4571,-0.8079,-1.0802,-0.5756,-1.3305,-0.4271,-0.871,-1.1413,-0.6409,-1.3912,-0.4943,-0.8877,-1.1579,-0.6577,-1.4074,-0.5109,0.4146,0.1129,0.7333,-0.1561,1.0373,11.6838,11.4961,11.8875,11.3348,12.0973,2171.4586,1991.6841,2385.028,1849.0819,2627.0314,5,grJHKs,60.28,1.8104,5.912,0.4211,4814,100,52.416,329.329,-1.126,0.2,-99.9,1.5400455451,9.9483151407,1,5.912,60.28,2,0,-99.9,-99.9,1,6.25,60.3,0.096,1.26,-99.9,-99.9,0.41,1.3,1.7440799458,0.0472644,10.9300644,0.1169172,11.5602172,0.078774,11.028274,9.25056645796e+27,1.38319639845,3.68250608594,0.357060008962,RGB
716,,212743777,6.5,2.8136,15.2606,1.4135,29.6647,1.0574,0.8379,1.3486,0.6962,1.6779,2.1887,2.1727,2.2046,2.1575,2.2193,13.4215,12.0474,15.0343,11.0632,16.6992,-3.378,-3.4235,-3.3349,-3.4687,-3.299,0.0445,-0.2472,0.3226,-0.4963,0.5322,0.1905,-0.1212,0.4869,-0.3794,0.7117,0.9893,0.6412,1.3138,0.3686,1.5697,0.1282,-0.1836,0.4256,-0.4425,0.651,-0.1521,-0.4525,0.135,-0.7062,0.3519,-0.3105,-0.6021,-0.0319,-0.8512,0.1791,0.6869,0.3396,1.0124,0.0677,1.2724,-1.4272,-1.7037,-1.1624,-1.9471,-0.9605,-2.0169,-2.2777,-1.7684,-2.5128,-1.576,-2.1044,-2.3626,-1.8581,-2.597,-1.6672,-2.1456,-2.4029,-1.9001,-2.6369,-1.7096,-2.0767,-2.3361,-1.8295,-2.5694,-1.6383,-2.1794,-2.4365,-1.9343,-2.6697,-1.7439,-2.1924,-2.4488,-1.9479,-2.6818,-1.7581,0.2222,-0.0967,0.5518,-0.3874,0.8663,10.9104,10.7151,11.1087,10.5318,11.2994,1520.8493,1389.9936,1666.2712,1277.4683,1819.2088,6,griJHKs,20.1,0.6882,2.608,0.1365,4561,100,55.282,312.886,-0.514,0.2,-99.9,1.3904018562,9.8129133566,1,2.608,20.1,2,0,-99.9,-99.9,1,2.61,20.3,0.065,0.56,-99.9,-99.9,0.12,0.4,1.275160876,0.0253308,8.8313308,0.0626604,9.5458604,0.042218,8.935718,2.68830989168e+28,1.84650740093,3.65906007224,0.356834597538,RC
717,,212744815,3.0983,2.187,4.6648,1.3837,7.8578,1.1914,1.0414,1.3374,0.8876,1.5728,2.4519,2.4332,2.4709,2.4166,2.4888,10.4926,9.9867,11.0069,9.2598,11.9449,-3.0063,-3.0297,-2.9852,-3.0646,-2.9591,0.0094,-0.1256,0.1192,-0.3038,0.2678,0.046,-0.0946,0.1584,-0.2793,0.3041,0.5241,0.3679,0.6482,0.1729,0.7983,-0.004,-0.1448,0.1081,-0.3299,0.2533,-0.1887,-0.323,-0.0793,-0.5043,0.0679,-0.2727,-0.4021,-0.1652,-0.5807,-0.0151,0.3022,0.1526,0.4207,-0.038,0.5664,-1.2387,-1.361,-1.1328,-1.5381,-0.979,-1.6677,-1.7812,-1.5617,-1.9573,-1.4032,-1.7232,-1.8352,-1.617,-2.0116,-1.4581,-1.7522,-1.8635,-1.6464,-2.0399,-1.487,-1.7521,-1.8631,-1.6493,-2.0357,-1.4889,-1.7898,-1.9003,-1.6845,-2.0756,-1.5244,-1.8102,-1.9203,-1.7057,-2.0946,-1.5451,0.1296,0.0196,0.2481,-0.0896,0.3803,11.4601,11.3958,11.5254,11.3217,11.6018,1958.9092,1901.771,2018.7711,1837.9744,2091.0397,6,griJHKs,34.91,1.5305,4.251,0.24,5240,100,54.655,318.526,-1.356,0.2,-99.9,1.2707919748,9.491123467,1,4.251,34.91,2,0,-99.9,-99.9,1,4.21,34.3,0.096,0.95,-99.9,-99.9,0.22,1.2,1.6220795046,0.0147744,9.7516744,0.0365472,10.2579472,0.024624,9.817024,2.8623867408e+28,1.87375638238,3.71933128698,0.154345197528,RC
718,,212746427,4.5858,2.3246,9.0836,1.2831,16.227,1.0725,0.8866,1.309,0.7491,1.572,2.6291,2.6132,2.6448,2.5987,2.6594,8.1388,7.4694,8.9087,6.937,9.6913,-2.7201,-2.7551,-2.6869,-2.7892,-2.6591,0.7328,0.5036,0.9517,0.2913,1.1419,0.7937,0.5593,1.018,0.3422,1.2126,1.3534,1.1024,1.595,0.8707,1.807,0.7422,0.5081,0.9663,0.2914,1.1609,0.5272,0.2989,0.7454,0.0877,0.9344,0.4208,0.197,0.6344,-0.0101,0.8196,1.1001,0.8552,1.3353,0.6294,1.5415,-0.5843,-0.8004,-0.3784,-1.0009,-0.2006,-1.0591,-1.2662,-0.8621,-1.4589,-0.6926,-1.1232,-1.3285,-0.928,-1.52,-0.7595,-1.1566,-1.3612,-0.962,-1.5512,-0.7945,-1.1441,-1.3506,-0.9476,-1.5428,-0.7777,-1.1948,-1.3991,-1.0006,-1.5888,-0.8334,-1.2143,-1.4186,-1.0199,-1.6084,-0.8525,0.333,0.0928,0.5756,-0.1337,0.8078,12.8186,12.668,12.9743,12.5313,13.1241,3661.9572,3416.699,3934.1725,3208.131,4215.1782,6,griJHKs,53.54,1.831,5.581,0.2277,4923,100,52.819,328.175,-1.342,0.2,-99.9,1.405154798,9.66141511,1,5.581,53.54,2,0,-99.9,-99.9,1,5.69,54.2,0.088,1.18,-99.9,-99.9,0.21,1.4,2.9384612761,0.037962,11.733362,0.093906,12.328206,0.06327,11.82277,1.34176675007e+28,1.54470509644,3.69222983577,0.28328630394,RGB
719,,212747234,3.2246,1.3143,8.6305,0.656,20.9757,1.2105,0.9132,1.6039,0.7111,2.066,2.3464,2.327,2.3654,2.3082,2.3828,11.9616,10.4782,13.6833,9.3488,15.4026,-3.1698,-3.226,-3.1153,-3.2772,-3.0697,0.0297,-0.2937,0.3636,-0.5931,0.6559,0.1061,-0.2263,0.4532,-0.5355,0.759,0.7458,0.3934,1.1157,0.0631,1.445,0.05,-0.2826,0.3978,-0.5917,0.7038,-0.1857,-0.5113,0.1522,-0.8126,0.4493,-0.3074,-0.6279,0.0232,-0.923,0.313,0.4646,0.1182,0.8285,-0.2053,1.1529,-1.3467,-1.6582,-1.0281,-1.9427,-0.7506,-1.8573,-2.1592,-1.5538,-2.4307,-1.2912,-1.9268,-2.2271,-1.6256,-2.4966,-1.365,-1.9618,-2.2616,-1.6619,-2.5299,-1.4022,-1.9282,-2.2296,-1.6268,-2.5004,-1.3659,-1.9987,-2.2981,-1.6997,-2.5659,-1.441,-2.0146,-2.314,-1.7157,-2.5819,-1.4571,0.2501,-0.1117,0.6033,-0.458,0.9339,12.1316,11.9093,12.361,11.6857,12.5795,2668.8835,2409.0957,2966.2323,2173.4298,3280.2367,6,griJHKs,28.31,1.2149,3.22,0.2407,4873,100,52.731,328.612,-0.965,0.2,-99.9,1.8462186972,9.5084758496,1,3.22,28.31,2,0,-99.9,-99.9,1,3.49,27.2,0.071,0.69,-99.9,-99.9,0.23,1.0,2.1464022692,0.0285114,10.2333114,0.0705282,10.8554282,0.047519,10.321819,2.78228187056e+28,1.86142919678,3.68779641138,0.42532520499,RC
720,,212749885,8.1355,3.3883,17.9398,1.6196,31.6142,0.9231,0.7368,1.1811,0.6306,1.4759,2.9743,2.964,2.9845,2.9542,2.9941,5.0753,4.5516,5.7212,4.2209,6.3765,-2.1701,-2.2201,-2.1247,-2.2659,-2.0914,1.7169,1.4152,1.9931,1.1435,2.1802,1.7659,1.4562,2.0495,1.178,2.2411,2.3156,1.988,2.6177,1.694,2.8236,1.712,1.4019,1.9958,1.1236,2.1871,1.5067,1.2045,1.7831,0.9329,1.9699,1.4085,1.1125,1.6791,0.846,1.8626,2.0691,1.7475,2.3653,1.4586,2.5664,0.4123,0.1259,0.6735,-0.1319,0.8512,-0.0507,-0.3253,0.1993,-0.5732,0.3705,-0.113,-0.3857,0.1352,-0.6319,0.3055,-0.144,-0.4153,0.1029,-0.6605,0.2723,-0.127,-0.3992,0.1216,-0.6452,0.2917,-0.1794,-0.4497,0.067,-0.6943,0.2362,-0.1974,-0.4675,0.0489,-0.7116,0.2181,0.3033,-0.0091,0.6263,-0.2851,0.9379,9.9028,9.7033,10.1058,9.5235,10.3134,956.2078,872.283,1049.9083,802.988,1155.2679,5,grJHKs,116.02,2.5039,10.171,0.7411,5052,100,55.034,316.765,-1.068,0.2,-99.9,1.3475081032,9.9103842494,1,10.171,116.02,2,0,-99.9,-99.9,1,10.75,117.0,0.128,2.14,-99.9,-99.9,0.73,1.3,0.8093020417,0.0345762,9.8243762,0.0855306,10.4006306,0.057627,9.909727,5.7864703746e+27,1.17944180487,3.70346334188,0.368739108314,RGB
721,,212750347,11.4759,5.9022,21.6866,3.1367,33.6422,0.8538,0.7174,1.029,0.6373,1.239,2.6107,2.5934,2.6281,2.5781,2.6449,7.4181,6.8782,8.0503,6.5315,8.7411,-2.6986,-2.7294,-2.6702,-2.7605,-2.6464,1.0765,0.8654,1.2768,0.6603,1.4122,1.154,0.9335,1.3639,0.7209,1.508,1.7983,1.5571,2.0316,1.3291,2.2026,1.0968,0.8765,1.3062,0.6638,1.4493,0.8614,0.6481,1.0638,0.4409,1.2012,0.7394,0.5315,0.9361,0.3291,1.0685,1.5217,1.2853,1.7504,1.0614,1.9184,-0.3028,-0.5014,-0.1163,-0.6973,0.0078,-0.8174,-1.0056,-0.642,-1.193,-0.5248,-0.8873,-1.074,-0.7139,-1.2606,-0.5976,-0.9223,-1.1082,-0.7496,-1.2938,-0.6337,-0.8856,-1.0726,-0.7106,-1.2585,-0.5935,-0.958,-1.1433,-0.7855,-1.3281,-0.6703,-0.9732,-1.1586,-0.8006,-1.3432,-0.685,0.4341,0.2017,0.6703,-0.0033,0.8953,12.4341,12.2857,12.5757,12.1654,12.7147,3067.799,2865.1151,3274.4692,2710.6784,3490.876,5,grJHKs,52.66,2.0925,5.727,0.204,4748,100,55.131,316.073,-0.997,0.2,-99.9,1.142068896,10.0597867552,1,5.727,52.66,2,0,-99.9,-99.9,1,5.73,51.7,0.096,1.22,-99.9,-99.9,0.18,1.7,2.5398879931,0.0494874,11.5962874,0.1224162,12.2537162,0.082479,11.699179,9.6441762332e+27,1.40129320877,3.67651071028,0.254802766861,RGB
722,,212750506,19.2176,9.1993,31.4872,4.0211,37.9774,0.7632,0.6659,0.9372,0.6256,1.1876,2.6009,2.5878,2.614,2.5747,2.6265,7.1028,6.6502,7.8352,6.4094,8.7786,-2.6917,-2.7326,-2.6597,-2.7793,-2.6344,1.2595,1.0157,1.4215,0.7333,1.5005,1.3551,1.1012,1.5248,0.8073,1.6144,2.0486,1.779,2.2383,1.4663,2.3642,1.295,1.0408,1.4648,0.7463,1.5522,1.0464,0.7986,1.2111,0.5118,1.2913,0.9136,0.6709,1.0745,0.3901,1.1497,1.7657,1.4979,1.9543,1.1884,2.0819,-0.1532,-0.3871,0.0013,-0.6588,0.071,-0.6938,-0.9176,-0.5461,-1.1766,-0.4741,-0.7692,-0.9914,-0.6224,-1.2486,-0.5498,-0.8056,-1.0271,-0.6589,-1.2838,-0.5852,-0.7564,-0.9785,-0.6096,-1.2356,-0.5383,-0.8401,-1.0612,-0.694,-1.3168,-0.6203,-0.8536,-1.0743,-0.7078,-1.3295,-0.6349,0.3085,0.1361,0.5,-0.0411,0.715,10.579,10.4851,10.7157,10.4202,10.8805,1305.552,1250.2923,1390.421,1213.5195,1500.0077,6,griJHKs,50.6,1.516,5.792,0.3505,4739,100,55.369,313.915,-0.696,0.2,-99.9,0.9657390827,10.2836991496,1,5.792,50.6,2,0,-99.9,-99.9,1,5.79,51.9,0.085,1.22,-99.9,-99.9,0.34,0.9,1.099566353,0.035169,9.844969,0.086997,10.512797,0.058615,9.943815,8.77491536754e+27,1.36027100736,3.6756867087,0.266313874967,RGB
723,,212750550,4.5606,2.8674,7.3683,1.862,11.1548,1.0884,0.9546,1.2448,0.8475,1.4154,2.9633,2.9532,2.9733,2.9436,2.9824,5.5803,5.2553,5.9358,4.9856,6.298,-2.222,-2.2464,-2.1986,-2.27,-2.1786,1.4995,1.3372,1.66,1.1824,1.8027,1.5436,1.3771,1.7085,1.2186,1.8563,2.0931,1.9085,2.276,1.7369,2.4435,1.4884,1.3225,1.6532,1.1643,1.8003,1.2861,1.1256,1.4454,0.9721,1.5866,1.1903,1.0339,1.3455,0.8837,1.4827,1.8466,1.6681,2.0239,1.5009,2.1855,0.1966,0.0471,0.3443,-0.0969,0.474,-0.2625,-0.4048,-0.123,-0.5416,-0.0004,-0.324,-0.4652,-0.1859,-0.601,-0.0644,-0.3542,-0.4947,-0.2168,-0.6291,-0.096,-0.335,-0.4768,-0.1957,-0.6129,-0.0736,-0.3887,-0.5287,-0.2517,-0.6635,-0.1315,-0.406,-0.546,-0.2689,-0.6808,-0.1487,0.3095,0.1355,0.4842,-0.0301,0.6528,10.3161,10.2082,10.4236,10.1086,10.5262,1156.7042,1100.6263,1215.382,1051.2851,1274.1887,6,griJHKs,113.53,2.3884,10.098,0.2855,4950,100,54.567,320.163,-1.114,0.2,-99.9,1.2603485121,9.6590219829,1,10.098,113.53,2,0,-99.9,-99.9,1,10.3,113.3,0.118,2.12,-99.9,-99.9,0.26,1.1,0.9677957034,0.035283,10.027383,0.087279,10.599979,0.058805,10.112405,6.44722490368e+27,1.22640089121,3.69460519893,0.19750708848,RGB
